index,symptom_name
5571,强直性发作
5572,强直性抽搐
5573,强直性脊柱炎
5574,强迫体位
5575,强迫坐位
5576,强迫头位
5577,强迫障碍
5578,当时情形不能回忆
5579,当时昏迷，半小时后清醒
5580,形似地图状
5581,形体消瘦
5582,形态不规则的暗紫色淤点
5583,形成大而固定的团块
5584,形成滤泡
5585,形成瘢痕
5586,影响心肌供血
5587,影响智力发育
5588,影响正常游戏活动
5589,影响正常生活
5590,影响睡眠
5591,影响语言
5592,影响进食
5593,往返摆动的眼球运动
5594,循环中枢衰竭
5595,循环功能衰竭
5596,循环系统
5597,循环系统症状
5598,循环衰竭
5599,微小结节
5600,微弱
5601,微弱呼吸
5602,微循环障碍
5603,微痒
5604,微痛
5605,微红
5606,微肿
5607,微血管异常
5608,微血管病性血管内溶血
5609,微静脉扩张
5610,德国麻疹
5611,"心
悸"
5612,"心
率"
5613,心内分流
5614,心内膜下心肌坏死
5615,心内膜血栓
5616,心前区Ⅱ～Ⅳ级连续性杂音
5617,心前区不适
5618,心前区剧痛
5619,心前区压榨性疼痛
5620,心前区压迫感
5621,心前区反流性杂音
5622,心前区杂音
5623,心前区疼痛
5624,心前区胸痛
5625,心前区膨隆
5626,心前区连续性杂音震颤
5627,心前区闷痛
5628,心前区隐痛
5629,心前区难受
5630,心前区震颤
5631,心动过缓
5632,心动过速
5633,心动过速肝大
5634,心包压塞
5635,心包叩击音
5636,心包填塞
5637,心包增厚
5638,心包摩擦音
5639,心包积液
5640,心包积血
5641,心包粘连
5642,心外风湿表现
5643,心室壁破裂
5644,心室扑动
5645,心室率慢
5646,心室腔功能正常
5647,心室颤动
5648,心尖区全收缩期吹风样杂音
5649,心尖区可出现粗糙的收缩期杂音
5650,心尖区可闻及Ⅱ～Ⅲ/Ⅳ级收缩期吹风样杂音
5651,心尖区吹风样杂音
5652,心尖区局限性抬举性心尖搏动
5653,心尖区抬举样搏动
5654,心尖区收缩中晚期喀喇音
5655,心尖区收缩期吹风样杂音
5656,心尖区收缩期喷射样杂音
5657,心尖区第一心音减
5658,心尖区第一心音减弱
5659,心尖区第一心音增强
5660,心尖区第四心音出现
5661,心尖处局限性抬举性心尖搏动
5662,心尖抬举性搏动
5663,心尖抬举样搏动
5664,心尖搏动
5665,心尖搏动不明显
5666,心尖搏动减弱
5667,心尖搏动增强
5668,心尖搏动增强呈抬举性
5669,心尖搏动左下移位
5670,心尖搏动异常
5671,心尖搏动感
5672,心尖搏动点左下移位
5673,心尖收缩期杂
5674,心尖收缩期杂音
5675,心尖部二尖瓣反流性杂音
5676,心尖部功能性舒张期杂音
5677,心尖部可闻
5678,心尖部可闻舒张期奔马律
5679,心尖部奔马律
5680,心尖部异常心音
5681,心尖部抬举性搏动
5682,心尖部收缩期吹风样杂音
5683,心尖部收缩期杂音
5684,心尖部第一心音减弱
5685,心尖部第一心音舒张
5686,心尖部第三心音
5687,心尖部第四心音
5688,心尖部舒张中晚期
5689,心尖部舒张中晚期隆隆样杂音
5690,心尖部舒张期隆隆样杂音
5691,心尖部舒张期震颤
5692,心律不整
5693,心律不规则
5694,心律不齐
5695,心律失常
5696,心律异常
5697,心律的改变
5698,心律紊乱
5699,心律绝对不齐
5700,心悸
5701,心悸不适
5702,心悸怔忡
5703,心悸气短
5704,心悸胸闷
5705,心情烦躁
5706,心慌
5707,心慌感
5708,心慌气喘
5709,心慌气短
5710,心房扑动
5711,心房音
5712,心房颤动
5713,心搏加快
5714,心搏徐缓
5715,心搏微弱
5716,心搏暂停
5717,心搏脱漏
5718,心搏骤停
5719,心栓塞
5720,心浊音界可轻中度增大
5721,心浊音界向右侧扩大
5722,心浊音界向左扩大
5723,心浊音界增大
5724,心浊音界缩小
5725,心源性休克
5726,心源性水肿
5727,心烦口渴
5728,心烦少寐
5729,心率减慢
5730,心率加快
5731,心率加快时心脏跳动不适
5732,心率变化
5733,心率增加
5734,心率增快
5735,心率增速
5736,心率大于脉率
5737,心率失常
5738,心率快
5739,心率快于脉率
5740,心率快慢不一
5741,心率突然加快
5742,心率紊乱
5743,心率缓慢
5744,心率缓慢时心脏搏动有力
5745,心率轻度不规则
5746,心率较慢
5747,心率过度增快
5748,心理发育落后
5749,心理状态异常
5750,心理障碍
5751,心电图
5752,心界向左下扩大
5753,心界扩大
5754,心界改变
5755,心神不定
5756,心绞痛
5757,心绞痛发作症状加重
5758,心绞痛样胸痛
5759,心肌
5760,心肌供血不足
5761,心肌再灌注损伤
5762,心肌功能障碍的表现
5763,心肌受损
5764,心肌损害
5765,心肌梗塞
5766,心肌纤维变性
5767,心肌缺血
5768,心肌肌钙蛋白（cTnL或cTnT）
5769,心肌肥厚
5770,心肌衰退
5771,心肺功能严重受损
5772,心肺功能障碍
5773,心肺受损
5774,心肺腹联合伤
5775,心胸烦闷
5776,心脏停跳感
5777,心脏冠脉供血不足症状
5778,心脏功能减退
5779,心脏功能改变
5780,心脏压塞
5781,心脏受累
5782,心脏听诊奔马律
5783,心脏圆锥动脉干畸形
5784,心脏增大
5785,心脏增大呈二尖瓣型
5786,心脏心尖区第一心音增强
5787,心脏扩大
5788,心脏扩大心衰
5789,心脏有杂音
5790,心脏杂音
5791,心脏浊音界扩大
5792,心脏浊音界缩小
5793,心脏淀粉样变
5794,心脏瓣膜区杂音
5795,心脏瓣膜增厚
5796,心脏畸形
5797,心脏系统症状
5798,心脏肥大
5799,心脏负荷大
5800,心脏跳动过快
5801,心脏轻度增大
5802,心脏阻滞
5803,心脏骤停
5804,心脑供血不足
5805,心血管疾病
5806,心血管系统
5807,心血管系统异常
5808,心衰
5809,心衰发作
5810,心衰竭表现
5811,心衰表现
5812,心跳
5813,心跳不规则
5814,心跳乱
5815,心跳停搏感
5816,心跳停止
5817,心跳加快
5818,心跳呼吸相继停止
5819,心跳感
5820,心跳暂停感
5821,心跳缓慢
5822,心跳过速
5823,心跳骤停
5824,心音ST段抬高
5825,心音ST段降低
5826,心音低
5827,心音低弱
5828,心音低钝
5829,心音减低
5830,心音减弱
5831,心音减轻
5832,心音分裂
5833,心音呈大炮音
5834,心音增强
5835,心音奔马律
5836,心音强度变化
5837,心音强弱不
5838,心音改变
5839,心音有力
5840,心音杂音
5841,心音枪击音
5842,心音水冲脉
5843,心音消失
5844,心音遥远
5845,心音高低
5846,忧郁
5847,快速增大
5848,快速性室性心律失常
5849,怀孕
5850,怀孕期不明原因抽搐
5851,怔忡
5852,"怕
冷"
5853,怕冷
5854,怕冷，麻木
5855,怕凉水
5856,怕热
5857,怕热多汗
5858,思想不集中
5859,思维各方面的缺陷
5860,思维模糊
5861,思维混乱
5862,思维迟顿
5863,急促
5864,急剧发热
5865,急剧腹痛
5866,急性AR
5867,急性严重代谢紊乱
5868,急性偏瘫
5869,急性化脓性炎症
5870,急性化脓性角膜溃疡
5871,急性发作性喘憋
5872,急性发热
5873,急性发病
5874,急性呼吸道传染病
5875,急性呼吸道感染
5876,急性左心衰
5877,急性左心衰竭症状
5878,急性期腕部活动受限
5879,急性溶血
5880,急性炎症表现轻重不一
5881,急性牙周脓肿
5882,急性病容
5883,急性痛苦病容
5884,急性白血病
5885,急性眼压升高
5886,急性肌张力减退
5887,急性肺水肿
5888,急性肾上腺皮质功能减退症状
5889,急性肾小管坏死
5890,急性肾绞痛
5891,急性肾衰竭
5892,急性胸痛
5893,急性腹痛
5894,急性膜性肾小球肾炎
5895,急性血压降低
5896,急性视力下降
5897,急性视网膜坏死
5898,急性起病
5899,急性面容
5900,急性风湿热表现
5901,急躁
5902,性交后出血
5903,性交痛
5904,性别焦虑
5905,性功能下降
5906,性功能减退
5907,性功能改变
5908,性功能紊乱
5909,性功能障碍
5910,性发育不良
5911,性发育落后
5912,性发育迟缓
5913,性发育障碍
5914,性器官不发育
5915,性器官发育异常
5916,性器官萎缩
5917,性情急躁
5918,性早熟
5919,性格变化
5920,性格改变
5921,性欲下降
5922,性欲亢奋
5923,性欲低下
5924,性欲减低
5925,性欲减退
5926,性病性阴茎溃疡
5927,性腺功能亢进
5928,性腺功能低下
5929,性腺功能减退
5930,性腺发育不良
5931,性腺器官
5932,性行为障碍
5933,性质剧烈，不能缓解
5934,总是醒
5935,恐惧
5936,恐惧感
5937,恐水
5938,恐风
5939,恒尖牙位置异常
5940,恒牙异位萌出
5941,恒牙早失
5942,恒牙早萌
5943,恒牙未萌出
5944,恒牙混合排列
5945,恒牙萌出的时间超前于正常萌出的时间
5946,恒牙萌出过迟
5947,恒牙萌出顺序紊乱
5948,恒牙错未萌出
5949,恒牙靠后
5950,恢复期脱皮
5951,息肉
5952,息肉新生物
5953,息肉样
5954,恶寒
5955,恶寒重
5956,恶心
5957,恶心厌油
5958,恶心呕吐
5959,恶心呕吐厌食
5960,恶心呕吐腹泻便血
5961,恶性呕吐
5962,恶性肿块
5963,恶病质
5964,恶臭
5965,恶臭水样便
5966,恶臭血性鼻涕
5967,患侧上肢增粗
5968,患侧叩诊过清音
5969,患侧呼吸运动减弱
5970,患侧呼吸音减弱
5971,患侧咀嚼肌萎缩无力
5972,患侧大粗隆升高
5973,患侧微翘远离接触物
5974,患侧持续性鼻塞
5975,患侧桡动脉搏动消失
5976,患侧肢体共济失调
5977,患侧肢体外旋
5978,患侧胸廓隆起
5979,患侧腮腺区红肿明显
5980,患侧腰痛
5981,患侧足跟部
5982,患儿出现反应低下
5983,患儿智能障碍
5984,患处红肿
5985,患指处于半屈曲位
5986,患牙伸长不适感
5987,患牙咬合面低于咬合平面
5988,患牙钝痛
5989,患病至今0
5990,患癌肿
5991,患眼同侧上睑
5992,患者感觉异常
5993,患者身体消瘦
5994,患肢乏力
5995,患肢体温低
5996,患肢动脉搏动减弱
5997,患肢发冷
5998,患肢发凉
5999,患肢发凉
6000,患肢可以缩短
6001,患肢可能出现外旋缩短畸形
6002,患肢怕冷
6003,患肢感觉异常
6004,患肢慢性缺血
6005,患肢持续性疼痛
6006,患肢沉重
6007,患肢温度降低
6008,患肢畏寒
6009,患肢疼痛
6010,患肢皮温低
6011,患肢皮肤变薄
6012,患肢皮肤温度稍低
6013,患肢皮肤温度降低，怕冷，色泽苍白
6014,患肢短小
6015,患肢短缩
6016,患肢缩短
6017,患肢缺血
6018,患肢肿痛
6019,患肢肿胀
6020,患肢脉搏减弱
6021,患肢脉搏消失
6022,患肢苍白
6023,患肢静息痛
6024,患肢颜色改变
6025,患肢麻木
6026,患趾发凉
6027,患趾呈梭形肿胀
6028,患部发黑溃烂
6029,患部红肿
6030,悬壅垂肿块
6031,悬韧带松弛
6032,悲伤
6033,情感发育落后
6034,情感障碍
6035,情绪不稳定
6036,情绪低落
6037,情绪冲动
6038,情绪压力刺激后肌肉痛性痉挛
6039,情绪变化
6040,情绪容易激动
6041,情绪异常
6042,情绪急躁易激动
6043,情绪改变
6044,情绪易波动
6045,情绪易激动
6046,情绪暴躁
6047,情绪波动
6048,情绪波动大
6049,情绪淡漠
6050,情绪行为异常
6051,情绪障碍
6052,惊厥
6053,惊厥发作
6054,惊悸
6055,惧坐
6056,愈合留瘢痕
6057,愈合粘连
6058,愈后留有色素沉着性光滑而微凹陷的萎缩性痘疮样瘢痕
6059,愈后白色萎缩瘢痕
6060,意向性震颤
6061,意志减退
6062,意识下降
6063,意识不清
6064,意识不清，具体时间不详
6065,意识不清，呼之不应
6066,意识不清，呼之不应，约8分钟后醒转
6067,意识丧失
6068,意识丧失，具体时间不详
6069,意识丧失，呼之不应
6070,意识丧失，唤之不应
6071,意识丧失，唤之不应，约5分钟后清醒
6072,意识丧失，幻之不应，约5分钟后清醒
6073,意识丧失，持续时间约10分钟
6074,意识丧失，约3分钟后渐清醒
6075,意识丧失，约5分钟后清醒
6076,意识可躁动
6077,意识完全丧失
6078,意识改变
6079,意识时清时糊
6080,意识昏迷
6081,意识朦胧
6082,意识模糊
6083,意识水平从意识模糊到昏迷等波动
6084,意识混乱
6085,意识状态改变
6086,意识谵妄
6087,意识较差
6088,意识错乱
6089,意识障碍
6090,意识障碍进行性加重
6091,感冒
6092,感冒症状逐渐减轻
6093,感染中毒性休克
6094,感染入颅
6095,感染性发热
6096,感染症状
6097,感知缺陷
6098,感知觉障碍
6099,感行走时抬腿费劲，不能快速行走
6100,感觉丧失
6101,感觉减退
6102,感觉减退消失
6103,感觉刺痛
6104,感觉功能丧失
6105,感觉功能缺失
6106,感觉功能障碍
6107,感觉完全消失
6108,感觉异常
6109,感觉性共济失调
6110,感觉性失语
6111,感觉截肢部位依然存在
6112,感觉消失
6113,感觉淡漠
6114,感觉烧灼
6115,感觉的功能障碍
6116,感觉缺失或疼痛
6117,感觉运动障碍
6118,感觉迟钝
6119,感觉障碍
6120,感觉障碍平面
6121,感觉麻木
6122,感觉麻痛
6123,感音神经性听力损害
6124,感音神经性耳聋
6125,愤恐惧状态
6126,慢性AR
6127,慢性上腹痛
6128,慢性交通性脑积水
6129,"慢性咳
嫩咳痰"
6130,慢性咳嗽
6131,慢性复发性
6132,慢性外阴不适
6133,慢性放射性皮肤溃疡
6134,慢性期皮损
6135,慢性浅表性胃炎
6136,慢性消化不良
6137,慢性湿疹患处皮肤增厚
6138,慢性炎症
6139,慢性炎症反应
6140,慢性病容
6141,慢性盆腔痛
6142,慢性硬化
6143,慢性神经认知缺陷
6144,慢性耳痛
6145,慢性肝功能障碍
6146,慢性肾上腺皮质功能减退症状
6147,慢性肾脏病第5期
6148,慢性肾衰终末期
6149,慢性胃炎
6150,慢性脱发
6151,慢性脱水
6152,慢性腹泻
6153,慢性血管内溶血
6154,慢性进行性角膜溃疡
6155,慢性钝痛
6156,慢性长期剧烈上腹痛
6157,慢性颅内压增高症状
6158,慢眼动
6159,慢进展性步态障碍
6160,慵倦
6161,憋喘
6162,憋气
6163,憋闷
6164,憩室部位压痛
6165,懒动
6166,成人屈侧受累
6167,成年后矮于正常人
6168,成形大便每日增为2次
6169,成熟恒牙牙齿向根尖方向移位
6170,成熟恒牙牙齿完全脱离牙槽窝
6171,成簇水疱
6172,成簇疱疹
6173,成簇红斑
6174,成簇结痂
6175,成角畸形
6176,戒指变紧
6177,战栗
6178,截瘫
6179,截肢后残端疼痛
6180,房室传导阻滞
6181,房室折返性心动过速
6182,房性心律失常
6183,房性心律紊乱
6184,房水中炎性细胞
6185,房水引流受阻
6186,房水流出
6187,房水混浊
6188,房水闪辉
6189,房角变浅
6190,房角后退
6191,房角开放
6192,房角异常
6193,房角新生血管
6194,房角狭窄
6195,房角窄
6196,房间隔缺损
6197,房颤
6198,所有指间关节均粘连，但指掌关节仍可活动
6199,扁平丘疹
6200,扁平无蒂的肥大
6201,扁平疣
6202,扁平盘状
6203,扁平苔藓皮损
6204,扁平角膜
6205,扁平黄色斑
6206,扁平鼻
6207,扁桃体增生
6208,扁桃体大
6209,扁桃体柱肿块
6210,扁桃体渗出
6211,扁桃体窝肿块
6212,扁桃体红肿
6213,扁桃体肿大
6214,扁瘊
6215,扁鼻
6216,扇形视野缺损
6217,手关节疼痛
6218,手内肌萎缩
6219,手套和袜套样感觉减退
6220,手套样感
6221,手套袜套样感觉障碍
6222,手形如爪样
6223,手抖
6224,手指、足趾端膨大呈杵状
6225,手指休息时体位发生变化
6226,手指伸直受限
6227,手指伸直时近侧指间关节过伸
6228,手指关节主动
6229,手指关节活动受限
6230,手指发凉
6231,手指发黑坏死
6232,手指取小物体五指同时动作
6233,手指可能绞索
6234,手指呈三叉戟状
6235,手指呈杵状
6236,手指呈纺锤形
6237,手指周长小
6238,手指坏疽
6239,手指增大
6240,手指完全部分缺失
6241,手指对称性增粗
6242,手指屈曲伸直受限
6243,手指屈曲受限
6244,手指屈曲畸形
6245,手指感觉障碍
6246,手指无力
6247,手指活动不能
6248,手指活动时会出现弹响
6249,手指淤血
6250,手指溃疡
6251,手指疼痛
6252,手指的完全不完全的环形缩窄
6253,手指短
6254,手指短小
6255,手指硬化
6256,手指离断
6257,手指粗
6258,手指粗短
6259,手指精细动作明显受限
6260,手指肿胀
6261,手指背面汗毛消失
6262,手指胖
6263,手指虾爪状畸形
6264,手指被动保持屈曲位
6265,手指足趾增宽
6266,手指跳动
6267,手指轻压褪色
6268,手指过度伸展
